Condition,Item,ItemNum,List,Order,RT,Response,Run,SubjID,TrialNumber,TrialOnset,Unnamed: 11,Unnamed: 12
WPROD,swing_set_03s-hula_hoop_10s-shovel_09s-hand_04s.jpg,119,2,3,0,n jfil,4,FED_20191204a_3T2,4,28,,
WPROD,flute_11s-sidewalk-3999780_960_720-cocktail_01b-railing_05s.jpg,108,2,3,0,olfdd,4,FED_20191204a_3T2,5,35,,
SCOMP,TWO GIRLS ARE WASHING A DOG,27,2,3,0,0,4,FED_20191204a_3T2,6,44,,
SCOMP,A LITTLE GIRL IS BLOWING BUBBLES,20,2,3,0,0,4,FED_20191204a_3T2,7,47,,
SCOMP,A WOMAN IS PUTTING ON LIPSTICK,36,2,3,0,0,4,FED_20191204a_3T2,8,50,,
SCOMP,A MAN IS TAKING A SHOWER,16,2,3,0,0,4,FED_20191204a_3T2,9,53,,
WCOMP,SHIRT     PUPPY     MURAL     LEAVES,8,2,3,0,0,4,FED_20191204a_3T2,10,58,,
WCOMP,CRAYON     HURDLE     GROCERY BAG,30,2,3,0,0,4,FED_20191204a_3T2,11,61,,
WCOMP,BOWL     PIPE     FLUTE,20,2,3,0,0,4,FED_20191204a_3T2,12,64,,
WCOMP,SIDEWALK     SHIRT     LADDER,17,2,3,0,0,4,FED_20191204a_3T2,13,67,,
NPROD,THWUIP    WHULP    FROLVE    YERB,16,2,3,0,t90- 90-,4,FED_20191204a_3T2,14,72,,
NPROD,THRILT    PROIL    VODGE    SPLOOGE,48,2,3,0,y9g0 -=p0 ,4,FED_20191204a_3T2,15,79,,
NPROD,TWACK    GWURP    TWONT    SPRATH,7,2,3,0,tfbo reiop,4,FED_20191204a_3T2,16,86,,
NPROD,SWULB    SCROISE    SMIRTH    THISP,64,2,3,0,9io dv9i,4,FED_20191204a_3T2,17,93,,
SPROD,5283494184.jpg,107,2,3,0,mfi pg bljp,4,FED_20191204a_3T2,18,102,,
SPROD,4753970630.jpg,122,2,3,0,";mik pg lim[,i",4,FED_20191204a_3T2,19,109,,
SPROD,4842516865.jpg,94,2,3,0,"b fi mpm ;yo,l",4,FED_20191204a_3T2,20,116,,
SPROD,5925544950.jpg,125,2,3,0,romgi pg ,4,FED_20191204a_3T2,21,123,,
EVSEM,23770160.jpg,113,2,3,0,1,4,FED_20191204a_3T2,22,132,,
EVSEM,5293561716.jpg,116,2,3,0,2,4,FED_20191204a_3T2,23,135,,
EVSEM,3808935147.jpg,106,2,3,0,1,4,FED_20191204a_3T2,24,138,,
EVSEM,4968012871.jpg,72,2,3,0,2,4,FED_20191204a_3T2,25,141,,
FIX,+,0,2,3,0,0,4,FED_20191204a_3T2,26,144,,
EVSEM,4858197102.jpg,103,2,3,0,2,4,FED_20191204a_3T2,27,158,,
EVSEM,4555514125.jpg,86,2,3,0,1,4,FED_20191204a_3T2,28,161,,
EVSEM,7742281954.jpg,85,2,3,0,2,4,FED_20191204a_3T2,29,164,,
EVSEM,4464176007.jpg,119,2,3,0,2,4,FED_20191204a_3T2,30,167,,
SPROD,4858197102.jpg,103,2,3,0,2,4,FED_20191204a_3T2,31,172,,
SPROD,5505219003.jpg,128,2,3,0,d  nfiu on hjklnu,4,FED_20191204a_3T2,32,179,,
SPROD,4445547327.jpg,112,2,3,0,bdi pf euounim d,4,FED_20191204a_3T2,33,186,,
SPROD,2763354860.jpg,127,2,3,0,loyk og plduiomh,4,FED_20191204a_3T2,34,193,,
NPROD,BLORCE    STROFF    THREPE    THORGE,63,2,3,0,plngh pf yobk,4,FED_20191204a_3T2,35,202,,
NPROD,PRAUGHT    GWAWK    SNEASH    PRUICE,19,2,3,0,lko vyk[[ rk[y,4,FED_20191204a_3T2,36,209,,
NPROD,VILGE    SNALP    SNYLE    SHRAFF,54,2,3,0,;fo  grogo ,4,FED_20191204a_3T2,37,216,,
NPROD,PLOGUE    SCROOT    KNARP    SWEUTH,52,2,3,0,vp op[ vgp,4,FED_20191204a_3T2,38,223,,
WCOMP,EYE     SHOVEL,11,2,3,0,0,4,FED_20191204a_3T2,39,232,,
WCOMP,SAXOPHONE     COUCH     JUMPROPE     LAWN,4,2,3,0,0,4,FED_20191204a_3T2,40,235,,
WCOMP,CASTLE     PAINTBRUSH     STRAWBERRY,13,2,3,0,0,4,FED_20191204a_3T2,41,238,,
WCOMP,TREADMILL     CHALK,61,2,3,0,0,4,FED_20191204a_3T2,42,241,,
SCOMP,A MAN IS JUMPING OVER A HURDLE,9,2,3,0,0,4,FED_20191204a_3T2,43,246,,
SCOMP,A MAN IS PLAYING THE FLUTE,47,2,3,0,0,4,FED_20191204a_3T2,44,249,,
SCOMP,A MAN IS PAINTING A COLUMN,48,2,3,0,0,4,FED_20191204a_3T2,45,252,,
SCOMP,THREE GIRLS ARE PLAYING JUMP ROPE,55,2,3,0,0,4,FED_20191204a_3T2,46,255,,
WPROD,boot_13s-tree_12s.jpg,86,2,3,0,[pco ghp[nb ckopg dp[fh ,4,FED_20191204a_3T2,47,260,,
WPROD,chair_09s-ski_06s.jpg,118,2,3,0,jjoo v ojhh,4,FED_20191204a_3T2,48,267,,
WPROD,ice_cream_10s-jump_rope_05s-plant-4006379_960_720.jpg,98,2,3,0,"v ncol 
              vkov",4,FED_20191204a_3T2,49,274,,
WPROD,pipe1_12s-canoe_12s.jpg,120,2,3,0,o h  bhyf ,4,FED_20191204a_3T2,50,281,,
FIX,+,0,2,3,0,0,4,FED_20191204a_3T2,51,288,,
FIX,+,0,2,8,0,0,2,FED_20200130c_3T2,1,0,,
SPROD,4858197102.jpg,103,2,8,0,i0pd9jg hsh7,2,FED_20200130c_3T2,2,14,,
SPROD,4597303045.jpg,73,2,8,0,dk9o9jg,2,FED_20200130c_3T2,3,21,,
SPROD,12142386.jpg,91,2,8,0,o8ddp9jg,2,FED_20200130c_3T2,4,28,,
SPROD,23770160.jpg,113,2,8,0,#NAME?,2,FED_20200130c_3T2,5,35,,
NPROD,STRUTCH    SPRETE    SPREACE    SLEFF,59,2,8,0,t8ft8fu s0e,2,FED_20200130c_3T2,6,44,,
NPROD,SCRUITE    KNULF    YOOVE    THWOATHE,32,2,8,0,sc89te ui8opf,2,FED_20200130c_3T2,7,51,,
NPROD,BLOLT    SLOAL    SNEAF    TWORCE,34,2,8,0,up0py fo9,2,FED_20200130c_3T2,8,58,,
NPROD,GLISQUE    TROAR    SCREAGUE    GLOWSE,42,2,8,0,f9cuew t9cr frsk i9,2,FED_20200130c_3T2,9,65,,
WCOMP,BOOT     PILLOW     TELESCOPE,36,2,8,0,0,2,FED_20200130c_3T2,10,74,,
WCOMP,CASTLE     PAINTBRUSH     STRAWBERRY,13,2,8,0,0,2,FED_20200130c_3T2,11,77,,
WCOMP,LIPSTICK     DOG     MURAL     HAIR,27,2,8,0,0,2,FED_20200130c_3T2,12,80,,
WCOMP,PUPPY     CHALKBOARD     AXE,6,2,8,0,0,2,FED_20200130c_3T2,13,83,,
SCOMP,A YOUNG GIRL IS KICKING A BALL,12,2,8,0,0,2,FED_20200130c_3T2,14,88,,
SCOMP,A GROUP OF PEOPLE ARE DOING YOGA ON A BEACH,39,2,8,0,0,2,FED_20200130c_3T2,15,91,,
SCOMP,A MAN IS BOWLING,41,2,8,0,0,2,FED_20200130c_3T2,16,94,,
SCOMP,A LITTLE GIRL IS HOLDING A SNAIL,28,2,8,0,0,2,FED_20200130c_3T2,17,97,,
WPROD,ice_cream_10s-jump_rope_05s-plant-4006379_960_720.jpg,98,2,8,0,0-d9tvo gp8tr,2,FED_20200130c_3T2,18,102,,
WPROD,lipstick_03s-flute_11s-castle-2462133_960_720-ball_05s.jpg,93,2,8,0,dsc9-u0je djw,2,FED_20200130c_3T2,19,109,,
WPROD,saxophone_09s-camera1_04s-bowl_08s.jpg,92,2,8,0,paeu9kwer u8ik,2,FED_20200130c_3T2,20,116,,
WPROD,lawnmower_07s-vacuum_06s-jump_rope_05s.jpg,114,2,8,0,unintelligible,2,FED_20200130c_3T2,21,123,,
EVSEM,281706216.jpg,67,2,8,0,2,2,FED_20200130c_3T2,22,132,,
EVSEM,4548039526.jpg,69,2,8,0,1,2,FED_20200130c_3T2,23,135,,
EVSEM,6552971469.jpg,102,2,8,0,2,2,FED_20200130c_3T2,24,138,,
EVSEM,4786057236.jpg,78,2,8,0,1,2,FED_20200130c_3T2,25,141,,
FIX,+,0,2,8,0,0,2,FED_20200130c_3T2,26,144,,
EVSEM,5293561716.jpg,116,2,8,0,1,2,FED_20200130c_3T2,27,158,,
EVSEM,7119846943.jpg,75,2,8,0,1,2,FED_20200130c_3T2,28,161,,
EVSEM,7742281954.jpg,85,2,8,0,1,2,FED_20200130c_3T2,29,164,,
EVSEM,4555514125.jpg,86,2,8,0,0,2,FED_20200130c_3T2,30,167,,
WPROD,newspapers-1412940_960_720-window_01b.jpg,115,2,8,0,jerertsf d000r,2,FED_20200130c_3T2,31,172,,
WPROD,gift_02s-hole_09s.jpg,110,2,8,0,#NAME?,2,FED_20200130c_3T2,32,179,,
WPROD,leaves-1721983_960_720-pipe1_12s-column_12s.jpg,71,2,8,0,peace -9-eete,2,FED_20200130c_3T2,33,186,,
WPROD,bowling_ball_08s-plant-4006379_960_720-pillow_13n-eye_20s.jpg,95,2,8,0,-9pp0w,2,FED_20200130c_3T2,34,193,,
SCOMP,A YOUNG GIRL IS PETTING A DEER,3,2,8,0,0,2,FED_20200130c_3T2,35,202,,
SCOMP,A GIRL IS DIGGING SAND AT THE BEACH,1,2,8,0,0,2,FED_20200130c_3T2,36,205,,
SCOMP,A BOY IS BRUSHING HIS TEETH,7,2,8,0,0,2,FED_20200130c_3T2,37,208,,
SCOMP,A PERSON IS SKIING DOWN A STEEP SLOPE,51,2,8,0,0,2,FED_20200130c_3T2,38,211,,
WCOMP,SKATEBOARD     ROCK     STRAWBERRY,45,2,8,0,0,2,FED_20200130c_3T2,39,216,,
WCOMP,LAWNMOWER     CUCUMBERS,29,2,8,0,0,2,FED_20200130c_3T2,40,219,,
WCOMP,SHOE     BENCH     HORSE,21,2,8,0,0,2,FED_20200130c_3T2,41,222,,
WCOMP,NOODLE     TOOTHBRUSH     BOOK     LAWN,58,2,8,0,0,2,FED_20200130c_3T2,42,225,,
NPROD,PLIG    SWEF    BLEANT    DWOSS,21,2,8,0,[9f wej hpeajt,2,FED_20200130c_3T2,43,230,,
NPROD,PROAT    SMAWN    SQUARK    TWAG,50,2,8,0,-9as jab,2,FED_20200130c_3T2,44,237,,
NPROD,PHRAN    SLASQUE    THWESS    SKOLE,22,2,8,0,#NAME?,2,FED_20200130c_3T2,45,244,,
NPROD,SHRAIM    THUICE    SKISE    SNARSH,13,2,8,0,sra9j u89ce,2,FED_20200130c_3T2,46,251,,
SPROD,3808935147.jpg,106,2,8,0,u8kl- j tra0,2,FED_20200130c_3T2,47,260,,
SPROD,2889481764.jpg,123,2,8,0,-t9jfg a -8tc8te,2,FED_20200130c_3T2,48,267,,
SPROD,4842516865.jpg,94,2,8,0,cua--9jf e00d,2,FED_20200130c_3T2,49,274,,
SPROD,4572715888.jpg,74,2,8,0,read9jf a h99i,2,FED_20200130c_3T2,50,281,,
FIX,+,0,2,8,0,0,2,FED_20200130c_3T2,51,288,,
FIX,+,0,2,12,0,0,6,FED_20191120b_3T2,1,0,,
WCOMP,SAND     BUBBLE     ACCORDION,44,2,12,0,0,6,FED_20191120b_3T2,2,14,,
WCOMP,PAINTBRUSH     SHOWER     POOL TABLE,1,2,12,0,0,6,FED_20191120b_3T2,3,17,,
WCOMP,SKATEBOARD     ROCK     STRAWBERRY,45,2,12,0,0,6,FED_20191120b_3T2,4,20,,
WCOMP,SHOE     BENCH     HORSE,21,2,12,0,0,6,FED_20191120b_3T2,5,23,,
SCOMP,A MAN IS RUNNING ON A TREADMILL,19,2,12,0,0,6,FED_20191120b_3T2,6,28,,
SCOMP,A PERSON IS SKIING DOWN A STEEP SLOPE,51,2,12,0,0,6,FED_20191120b_3T2,7,31,,
SCOMP,A YOUNG BOY IS SLEEPING,64,2,12,0,0,6,FED_20191120b_3T2,8,34,,
SCOMP,A GROUP OF PEOPLE ARE DOING YOGA ON A BEACH,39,2,12,0,0,6,FED_20191120b_3T2,9,37,,
WPROD,shoe_09s-telescope_03n-noodle_12s-skateboard_07s.jpg,100,2,12,0,shows telescope noodles skate board,6,FED_20191120b_3T2,10,42,,
WPROD,saxophone_09s-camera1_04s-bowl_08s.jpg,92,2,12,0,sacophone camera bowl,6,FED_20191120b_3T2,11,49,,
WPROD,scissors_02s-castle-2462133_960_720-bench_06s.jpg,117,2,12,0,scissor scastle bench,6,FED_20191120b_3T2,12,56,,
WPROD,tree_12s-checkers_04s-treadmill_01b.jpg,76,2,12,0,tree checker treadmill,6,FED_20191120b_3T2,13,63,,
EVSEM,28144507.jpg,96,2,12,0,2,6,FED_20191120b_3T2,14,72,,
EVSEM,4400746838.jpg,71,2,12,0,2,6,FED_20191120b_3T2,15,75,,
EVSEM,4715971264.jpg,88,2,12,0,2,6,FED_20191120b_3T2,16,78,,
EVSEM,3686889377.jpg,121,2,12,0,1,6,FED_20191120b_3T2,17,81,,
SPROD,36979.jpg,66,2,12,0,people are playing cards ,6,FED_20191120b_3T2,18,86,,
SPROD,4786057236.jpg,78,2,12,0,man is playing somethiung lol,6,FED_20191120b_3T2,19,93,,
SPROD,4715971264.jpg,88,2,12,0,boy is juddffline,6,FED_20191120b_3T2,20,100,,
SPROD,5194027799.jpg,79,2,12,0,the woman is holding a puppy ,6,FED_20191120b_3T2,21,107,,
NPROD,SLURCH    SNERTH    THWANGE    DRETE,24,2,12,0,slirch snerth thwange drete,6,FED_20191120b_3T2,22,116,,
NPROD,DWIKE    SKEAVE    SPLOME    TRALSE,62,2,12,0,swike skeave splome tralse,6,FED_20191120b_3T2,23,123,,
NPROD,SHRUKE    STRESK    SNEGG    WRULT,3,2,12,0,skrujke stresk snef wrult,6,FED_20191120b_3T2,24,130,,
NPROD,SCRUSK    SPRIKE    FLARGE    TWUIFF,47,2,12,0,scrusk spriker flarge twuiff,6,FED_20191120b_3T2,25,137,,
FIX,+,0,2,12,0,0,6,FED_20191120b_3T2,26,144,,
NPROD,PHRYBE    SPRELM    SPLURE    PRULGE,31,2,12,0,phrybe sprem slure prulge ,6,FED_20191120b_3T2,27,158,,
NPROD,SPREUTH    PHLAISE    SWIRGE    SHROD,20,2,12,0,spreth phlaise sweirfge shrod ,6,FED_20191120b_3T2,28,165,,
NPROD,GLETCH    SNOLF    SWIRR    SNEBE,11,2,12,0,slethch snold sweirdd snefgew,6,FED_20191120b_3T2,29,172,,
NPROD,FRUZZ    PHREEP    SHRY    SPLASS,6,2,12,0, fruz phrepep shry splarr,6,FED_20191120b_3T2,30,179,,
SPROD,12142386.jpg,91,2,12,0,the mand is jufflinf ,6,FED_20191120b_3T2,31,188,,
SPROD,4610962283.jpg,97,2,12,0,the owman is playing the harp,6,FED_20191120b_3T2,32,195,,
SPROD,4436749692.jpg,68,2,12,0,the man is reading the newspoaper,6,FED_20191120b_3T2,33,202,,
SPROD,3719712280.jpg,98,2,12,0,the woman is cathcing the firsbee ,6,FED_20191120b_3T2,34,209,,
EVSEM,104669470.jpg,70,2,12,0,2,6,FED_20191120b_3T2,35,218,,
EVSEM,3808935147.jpg,106,2,12,0,2,6,FED_20191120b_3T2,36,221,,
EVSEM,4390269250.jpg,104,2,12,0,1,6,FED_20191120b_3T2,37,224,,
EVSEM,3652094744.jpg,65,2,12,0,2,6,FED_20191120b_3T2,38,227,,
WPROD,jump_rope_05s-book_08s-baby_05s-flower_19s.jpg,80,2,12,0,jump rope book baby flower,6,FED_20191120b_3T2,39,232,,
WPROD,bottle_06s-iron_04s-card_06s-hand_08s.jpg,65,2,12,0,water bottle iron pcards hand ,6,FED_20191120b_3T2,40,239,,
WPROD,hula_hoop_10s-plant-4006379_960_720-sponge_11s-map_08s.jpg,124,2,12,0,jula jpp[ plant sponge map ,6,FED_20191120b_3T2,41,246,,
WPROD,castle-2462133_960_720-dandelion_14s-violin_12n.jpg,101,2,12,0,castle dandelion violin ,6,FED_20191120b_3T2,42,253,,
SCOMP,A YOUNG GIRL IS KICKING A BALL,12,2,12,0,0,6,FED_20191120b_3T2,43,262,,
SCOMP,A WOMAN IS PUTTING ON A BOOT,63,2,12,0,0,6,FED_20191120b_3T2,44,265,,
SCOMP,A LITTLE GIRL IS HOLDING A SNAIL,28,2,12,0,0,6,FED_20191120b_3T2,45,268,,
SCOMP,A MAN IS JUMPING OFF A CLIFF INTO THE WATER,53,2,12,0,0,6,FED_20191120b_3T2,46,271,,
WCOMP,STAIRS     ICE CREAM,24,2,12,0,0,6,FED_20191120b_3T2,47,276,,
WCOMP,CHAIR     COCKTAIL     DEER,60,2,12,0,0,6,FED_20191120b_3T2,48,279,,
WCOMP,SIDEWALK     SHIRT     LADDER,17,2,12,0,0,6,FED_20191120b_3T2,49,282,,
WCOMP,FRUIT     BOWLING BALL,63,2,12,0,0,6,FED_20191120b_3T2,50,285,,
FIX,+,0,2,12,0,0,6,FED_20191120b_3T2,51,288,,
FIX,+,0,1,1,0,0,1,FED_20200205a_3T2,1,0,,
SPROD,7579008108.jpg,53,1,1,0,a man is unna ,1,FED_20200205a_3T2,2,14,,
SPROD,6303184938.jpg,58,1,1,0,man looking through microscope,1,FED_20200205a_3T2,3,21,,
SPROD,4688958106.jpg,8,1,1,0,two surgeons operating in orsome,1,FED_20200205a_3T2,4,28,,
SPROD,4263999253.jpg,56,1,1,0,kids shoveling snow,1,FED_20200205a_3T2,5,35,,
EVSEM,6354735653.jpg,62,1,1,0,1,1,FED_20200205a_3T2,6,44,,
EVSEM,1414454789.jpg,61,1,1,0,2,1,FED_20200205a_3T2,7,47,,
EVSEM,2667549961.jpg,10,1,1,0,2,1,FED_20200205a_3T2,8,50,,
EVSEM,35268263.jpg,60,1,1,0,1,1,FED_20200205a_3T2,9,53,,
WPROD,lipstick_03s-dog_01b-house-2365524_960_720-hair_04s.jpg,27,1,1,0,lipsitck dog wal,1,FED_20200205a_3T2,10,58,,
WPROD,noodle_12s-toothbrush_08s-book_08s-grass-220465_960_720.jpg,58,1,1,0,spaghetti book tooghrbush ard ,1,FED_20200205a_3T2,11,65,,
WPROD,shower_13n-matterhorn-425134_960_720-pillow_13n.jpg,50,1,1,0,showver m illow,1,FED_20200205a_3T2,12,72,,
WPROD,saxophone_09s-train_set_07s-hairbrush_01b.jpg,59,1,1,0,"sax train model, ush ",1,FED_20200205a_3T2,13,79,,
SCOMP,A YOUNG CHILD IS EATING AN APPLE,108,1,1,0,0,1,FED_20200205a_3T2,14,88,,
SCOMP,A GIRL IS PLAYING THE VIOLIN,112,1,1,0,0,1,FED_20200205a_3T2,15,91,,
SCOMP,A WOMAN IS ROLLER SKATING,111,1,1,0,0,1,FED_20200205a_3T2,16,94,,
SCOMP,A MAN IS JUGGLING THREE BALLS,88,1,1,0,0,1,FED_20200205a_3T2,17,97,,
WCOMP,TOOTHBRUSH     CELLPHONE     MAP,82,1,1,0,0,1,FED_20200205a_3T2,18,102,,
WCOMP,CARDS     CAMERA,67,1,1,0,0,1,FED_20200205a_3T2,19,105,,
WCOMP,LEAVES     PIPE     COLUMN,71,1,1,0,0,1,FED_20200205a_3T2,20,108,,
WCOMP,NEWSPAPER     WINDOW,115,1,1,0,0,1,FED_20200205a_3T2,21,111,,
NPROD,SMISE    SPLEGG    SCROUN    GNOLT,29,1,1,0,smise splscorougnolt,1,FED_20200205a_3T2,22,116,,
NPROD,THWOQUE    SMESH    PHLIEVE    THWEMP,25,1,1,0,thwoque  phlieve thwe,1,FED_20200205a_3T2,23,123,,
NPROD,THRILT    PROIL    VODGE    SPLOOGE,48,1,1,0,thrilt pr vodg splooge,1,FED_20200205a_3T2,24,130,,
NPROD,SMEAGUE    FLEPE    BLIEN    THRUTT,49,1,1,0,smeague feilerutt,1,FED_20200205a_3T2,25,137,,
FIX,+,0,1,1,0,0,1,FED_20200205a_3T2,26,144,,
NPROD,PRAUCE    SKOURGE    ZORCH    DWOAL,12,1,1,,pracue skourge zorch dwoal ,1,FED_20200205a_3T2,27,158,,
NPROD,SWULB    SCROISE    SMIRTH    THISP,64,1,1,,swuilb scroise smirth thisp,1,FED_20200205a_3T2,28,165,,
NPROD,THRELL    FRUNG    VESK    THWEE,26,1,1,,threll frung vesk thwee,1,FED_20200205a_3T2,29,172,,
NPROD,SPRASH    SPROAT    STREVE    BLAUB,37,1,1,,sprash sproat streve laub,1,FED_20200205a_3T2,30,179,,
WCOMP,WINDOW     HAIRBRUSH,106,1,1,0,0,1,FED_20200205a_3T2,31,188,,
WCOMP,BUBBLE     HAND     CANOE,83,1,1,0,0,1,FED_20200205a_3T2,32,191,,
WCOMP,PIPE     CANOE,120,1,1,0,0,1,FED_20200205a_3T2,33,194,,
WCOMP,CARDS     VACUUM     SHOPPING CART,66,1,1,0,0,1,FED_20200205a_3T2,34,197,,
SCOMP,A LITTLE GIRL IS EATING A STRAWBERRY,104,1,1,0,0,1,FED_20200205a_3T2,35,202,,
SCOMP,A GIRL IS HULA-HOOPING,75,1,1,0,0,1,FED_20200205a_3T2,36,205,,
SCOMP,A WOMAN IS TAKING A PICTURE,105,1,1,0,0,1,FED_20200205a_3T2,37,208,,
SCOMP,A GROUP OF PEOPLE ARE PLAYING POKER,66,1,1,0,0,1,FED_20200205a_3T2,38,211,,
WPROD,chalk_13s-stair_16s-fish_09s.jpg,40,1,1,0,chalk steps fish ,1,FED_20200205a_3T2,39,216,,
WPROD,cucumber_07s-guitar_12s-brush_05s.jpg,3,1,1,0,cucumer guitar brush ,1,FED_20200205a_3T2,40,223,,
WPROD,hole_09s-scissors_02s-noodle_12s.jpg,62,1,1,0,hole scissors spageheti,1,FED_20200205a_3T2,41,230,,
WPROD,suitcase_01b-iron_04s-trampoline_14s.jpg,54,1,1,0,case iron tampoline,1,FED_20200205a_3T2,42,237,,
EVSEM,6303184938.jpg,58,1,1,0,1,1,FED_20200205a_3T2,43,246,,
EVSEM,4434125934.jpg,29,1,1,0,2,1,FED_20200205a_3T2,44,249,,
EVSEM,807129.jpg,47,1,1,0,2,1,FED_20200205a_3T2,45,252,,
EVSEM,6225280494.jpg,9,1,1,0,2,1,FED_20200205a_3T2,46,255,,
SPROD,4766583860.jpg,38,1,1,0,girl on swing smiling with pigrtals,1,FED_20200205a_3T2,47,260,,
SPROD,6915574150.jpg,6,1,1,0,young toddler is holding toothbrushe,1,FED_20200205a_3T2,48,267,,
SPROD,6596861005.jpg,17,1,1,0,woman is smilingn whilel ooking atmap overlooking river,1,FED_20200205a_3T2,49,274,,
SPROD,4678843953.jpg,32,1,1,0,man is thrwoing axe veryusly ,1,FED_20200205a_3T2,50,281,,
FIX,+,0,1,1,0,0,1,FED_20200205a_3T2,51,288,,
FIX,+,0,2,7,0,0,1,FED_20200130c_3T2,1,0,,
NPROD,SLEZ    TWAUL    GWUG    PHRIEF,61,2,7,0,unintelligible,1,FED_20200130c_3T2,2,14,,
NPROD,FRISP    SHRICK    PHLUICE    THWIN,33,2,7,0,unintelligible,1,FED_20200130c_3T2,3,21,,
NPROD,DRAUTCH    BLOURSE    SHRAMN    RHONK,2,2,7,0,unintelligible,1,FED_20200130c_3T2,4,28,,
NPROD,THRELL    FRUNG    VESK    THWEE,26,2,7,0,unintelligible,1,FED_20200130c_3T2,5,35,,
WCOMP,NOODLE     MOUNTAIN     PLANT,22,2,7,0,0,1,FED_20200130c_3T2,6,44,,
WCOMP,SIDEWALK     SHIRT     LADDER,17,2,7,0,0,1,FED_20200130c_3T2,7,47,,
WCOMP,DISHES     PLANT     VIOLIN     LEAVES,14,2,7,0,0,1,FED_20200130c_3T2,8,50,,
WCOMP,SWIMMING POOL     BABY     SIDEWALK,47,2,7,0,0,1,FED_20200130c_3T2,9,53,,
SCOMP,THREE GIRLS ARE PLAYING JUMP ROPE,55,2,7,0,0,1,FED_20200130c_3T2,10,58,,
SCOMP,A BOY IS HOLDING UP A FISH HE CAUGHT,54,2,7,0,0,1,FED_20200130c_3T2,11,61,,
SCOMP,A WOMAN IS TALKING ON A CELL PHONE,31,2,7,0,0,1,FED_20200130c_3T2,12,64,,
SCOMP,A MAN IS PAINTING A COLUMN,48,2,7,0,0,1,FED_20200130c_3T2,13,67,,
WPROD,sand_03s-sewing_machine_12s-chair_09s.jpg,125,2,7,0,unintelligible,1,FED_20200130c_3T2,14,72,,
WPROD,chair_09s-ski_06s.jpg,118,2,7,0,unintelligible,1,FED_20200130c_3T2,15,79,,
WPROD,train_set_07s-accordion_12s-chicken2_07s.jpg,73,2,7,0,unintelligible,1,FED_20200130c_3T2,16,86,,
WPROD,hairdryer_09s-dish_11s.jpg,105,2,7,0,unintelligible,1,FED_20200130c_3T2,17,93,,
EVSEM,4390269250.jpg,104,2,7,0,1,1,FED_20200130c_3T2,18,102,,
EVSEM,4633221176.jpg,110,2,7,0,1,1,FED_20200130c_3T2,19,105,,
EVSEM,4618355872.jpg,93,2,7,0,2,1,FED_20200130c_3T2,20,108,,
EVSEM,8189395281.jpg,111,2,7,0,2,1,FED_20200130c_3T2,21,111,,
SPROD,4400746838.jpg,71,2,7,0,2,1,FED_20200130c_3T2,22,116,,
SPROD,5565536413.jpg,126,2,7,0,1,1,FED_20200130c_3T2,23,123,,
SPROD,150582765.jpg,105,2,7,0,2,1,FED_20200130c_3T2,24,130,,
SPROD,2047030603.jpg,82,2,7,0,sprsgr8s0,1,FED_20200130c_3T2,25,137,,
FIX,+,0,2,7,0,0,1,FED_20200130c_3T2,26,144,,
SPROD,3673032164.jpg,117,2,7,0,dea8t,1,FED_20200130c_3T2,27,158,,
SPROD,36979.jpg,66,2,7,0,tureoofr,1,FED_20200130c_3T2,28,165,,
SPROD,3549408779.jpg,109,2,7,0,unintelligible,1,FED_20200130c_3T2,29,172,,
SPROD,5293561716.jpg,116,2,7,0,dshicy8cua8exi8rea8uieua8rdr7er,1,FED_20200130c_3T2,30,179,,
EVSEM,3652094744.jpg,65,2,7,0,1,1,FED_20200130c_3T2,31,188,,
EVSEM,44419435.jpg,76,2,7,0,1,1,FED_20200130c_3T2,32,191,,
EVSEM,104669470.jpg,70,2,7,0,2,1,FED_20200130c_3T2,33,194,,
EVSEM,4572715888.jpg,74,2,7,0,1,1,FED_20200130c_3T2,34,197,,
WPROD,card_06s-camera1_04s.jpg,67,2,7,0,c9ver8hfb,1,FED_20200130c_3T2,35,202,,
WPROD,axe_12n-cocktail_01b-sewing_machine_12s.jpg,126,2,7,0,oauhruhf,1,FED_20200130c_3T2,36,209,,
WPROD,hole_09s-magnifying_glass_05s.jpg,75,2,7,0,0u9r9d0a,1,FED_20200130c_3T2,37,216,,
WPROD,castle-2462133_960_720-dandelion_14s-violin_12n.jpg,101,2,7,0,08du9f a,1,FED_20200130c_3T2,38,223,,
SCOMP,A WOMAN IS READING A MAP,17,2,7,0,0,1,FED_20200130c_3T2,39,232,,
SCOMP,A MAN IS LOOKING THROUGH A MICROSCOPE,58,2,7,0,0,1,FED_20200130c_3T2,40,235,,
SCOMP,A MAN IS SITTING ON HIS SKATEBOARD,59,2,7,0,0,1,FED_20200130c_3T2,41,238,,
SCOMP,A MAN IS SLEEPING ON A BENCH,5,2,7,0,0,1,FED_20200130c_3T2,42,241,,
WCOMP,BOWLING BALL     TREE     LIPSTICK,64,2,7,0,0,1,FED_20200130c_3T2,43,246,,
WCOMP,COCKTAIL     DOLL     ROLLERSKATES,10,2,7,0,0,1,FED_20200130c_3T2,44,249,,
WCOMP,SAXOPHONE     TOY TRAIN     HAIRBRUSH,59,2,7,0,0,1,FED_20200130c_3T2,45,252,,
WCOMP,COLUMN     DOLLS,51,2,7,0,0,1,FED_20200130c_3T2,46,255,,
